Time,Ca[*],Cb[*],Cc[*],Cm[*],T[*],Fa0[*],mc[*],dCadt[*],dCbdt[*],dCcdt[*],dCmdt[*],dTdt[*]
0,0.15612173378479913,33.55804914071708,2.74943773137456,3.633950405628219,339.7951413008544,,,,,,,
0.000143,0.15735857572352988,33.555202079423196,2.749208644659796,3.6336425195620974,339.7944096290143,80.22690293476167,298.17230793536646,8.634853380417436,-19.965509818723433,-1.5773488853149542,-2.156185593393609,-4.45435738476867
0.000692,0.16204150084933744,33.544186816813564,2.7483994476309683,3.632459030876943,339.7933684672096,80.22690293476167,298.17230793536646,8.414902006474598,-20.136918236135536,-1.3693761051940696,-2.1525259327521233,0.6464541013379952
0.001459,0.1683789985110581,33.52865476212408,2.747458541017729,3.6308102821045805,339.7965419799534,80.22690293476167,298.17230793536646,8.114625386996378,-20.369568404266452,-1.0857871753457276,-2.1474275646260863,7.598251152040633
0.002151,0.17389948347647743,33.51449593911475,2.746794176358656,3.6293266561783346,339.80391877263946,80.22690293476167,298.17230793536646,7.85017365600975,-20.573166499937194,-0.8363518552284129,-2.1428398000981446,13.709299419921663
0.0025,0.17661933015239878,33.50729004341205,2.7465236332447347,3.628578352998717,339.8092397023498,80.22690293476167,298.17230793536646,7.718748447393518,-20.673898682776116,-0.7125005422964776,-2.140525848364852,16.742349628049965
0.002643,0.1777174706558097,33.504335680479535,2.7464254996648654,3.6282728341678925,339.81171764215424,80.2274389877654,298.17122061700366,7.665559995923362,-20.714904346974095,-0.662318349010385,-2.1396073862383096,17.971430121218702
0.003192,0.18187262510746294,33.492913345467656,2.7461142894717607,3.627098444943232,339.82287862473123,80.2274389877654,298.17122061700366,7.462607606988263,-20.86968689757779,-0.47125248222140365,-2.1359758550328185,22.64834449761704
0.003959,0.1874885144707794,33.476827830475244,2.7458534984938545,3.6254623728730104,339.84270833307124,80.2274389877654,298.17122061700366,7.1847047859007915,-21.080483068275477,-0.20990908324606927,-2.130916674777514,29.042202609441446
0.004651000000000001,0.19237245322220337,33.462183769261856,2.745788342866977,3.6239901540799155,339.86475146021104,80.2274389877654,298.17122061700366,6.93917555622337,-21.265626405640603,0.020719157115523062,-2.126364173463494,34.68137080323572
0.005,0.19477560160659177,33.4547374912163,2.7458156661106337,3.6232476043709076,339.87736002127434,80.2274389877654,298.17122061700366,6.816886784591647,-21.35745806928339,0.13549224878700256,-2.1240680076070104,37.48658029556258
