Time,Ca[*],Cb[*],Cc[*],Cm[*],T[*],Fa0[*],mc[*],dCadt[*],dCbdt[*],dCcdt[*],dCmdt[*],dTdt[*]
0,0.15612173378479913,33.55804914071708,2.74943773137456,3.633950405628219,339.7951413008544,,,,,,,
0.000143,0.1576354930155529,33.554564687430336,2.7491573448483284,3.6335735896504646,339.79394721291845,90.06182204232681,295.2414292553855,10.568097639491189,-24.43501800088632,-1.9306322949260293,-2.6388900428348294,-7.544734116448934
0.000692,0.1633668419198688,33.54108420241983,2.7481667610619054,3.6321252066624115,339.7915198517868,90.06182204232681,295.2414292553855,10.298806954571871,-24.642347268590857,-1.6766313801915649,-2.6342187624663116,-1.3139694327986347
0.001459,0.17112313550740288,33.52207833265978,2.7470143727048173,3.6301076032265263,339.79378267378746,90.06182204232681,295.2414292553855,9.931246924459808,-24.92359479068821,-1.3303700625837236,-2.627711649776332,7.176431683938289
0.002151,0.17787947615165214,33.50475508527128,2.746199977608815,3.6282922395387023,339.80133736497015,90.06182204232681,295.2414292553855,9.607542153192385,-25.169638813529797,-1.0258290717661436,-2.6218567945159466,14.640402001579007
0.0025,0.18120819011879763,33.49593950782596,2.7458680224814214,3.6273766796207108,339.80710125984876,90.06182204232681,295.2414292553855,9.446649350867965,-25.291364219846013,-0.8746013240942498,-2.618903958762975,18.345621557040115
0.002643,0.1825541142800016,33.4923208317078,2.745747176776162,3.6270023976745414,339.8098241978302,90.13214718487474,295.2252939801218,9.395200063357748,-25.37252245523321,-0.8158209746765837,-2.621143720718485,19.82483244941492
0.003192,0.18764679591915454,33.47833088244117,2.745363377764084,3.6255637553203672,339.8222915509624,90.13214718487474,295.2252939801218,9.146321558009415,-25.559838109963874,-0.5821338881204506,-2.616502488344419,25.548317519660767
0.003959,0.19452962176788416,33.458631541886454,2.745040040603483,3.6235597218806066,339.84489733619944,90.13214718487474,295.2252939801218,8.805367230142705,-25.815035188347025,-0.2623412556315652,-2.61003723667687,33.37756775691231
0.004651000000000001,0.20051506260406896,33.440699365746724,2.744956576890886,3.6217565692146105,339.87037990552113,90.13214718487474,295.2252939801218,8.50391347775941,-26.039327846524362,0.020072012355093517,-2.604220050421701,40.28865700239978
0.005,0.20346004159232994,33.431581747719434,2.744988197607703,3.6208471682492323,339.88505876851707,90.13214718487474,295.2252939801218,8.353675721421393,-26.150650221550617,0.16070690188207282,-2.601286214093808,43.72914856105939
0.005142999999999999,0.20464992425257572,33.42784141509287,2.745014908467816,3.6204754785927147,339.89139837749906,90.19146902135203,295.21683867158754,8.304294876554692,-26.22262322242385,0.21566264946806937,-2.6029894400621565,45.10589612564805
0.005691999999999999,0.2091477085723444,33.41338874072178,2.7451933915948716,3.6190468007212884,339.9176448256001,90.19146902135203,295.21683867158754,8.071245932270433,-26.394520527903023,0.4336216467210134,-2.5983792090071978,50.43625802385511
0.0064589999999999995,0.21521412511023935,33.393057121103126,2.745641027257599,3.617056648887956,339.95913693351343,90.19146902135203,295.21683867158754,7.750975186700571,-26.629606888306096,0.732872058491659,-2.5919571456648502,57.75192041471074
0.007150999999999999,0.22047638955296217,33.37456745581188,2.746239854497721,3.6152659874075295,340.0013267815042,90.19146902135203,295.21683867158754,7.46686659507799,-26.837069871940493,0.9980673685182776,-2.5861788219915516,64.23240658576727
0.0075,0.22306048689603458,33.36517252374586,2.746611735486698,3.614362886616309,340.0243352883221,90.19146902135203,295.21683867158754,7.324950843536436,-26.9403302383217,1.1304444106161182,-2.5832645868118007,67.46633431101671
0.007643,0.22410337397706473,33.36132054298606,2.7467767194927792,3.6139938618089475,340.03405829853347,90.2376070601348,295.21619330555586,7.276293314860135,-27.003080645927067,1.1825795369613674,-2.584327051029633,68.76445477363883
0.008192,0.22803986854596914,33.34644244926435,2.74748296461604,3.6125754272270045,340.07321617590804,90.2376070601348,295.21619330555586,7.055657402977059,-27.162991631442303,1.3882307985509015,-2.5797489898881576,73.7869082165989
0.008959,0.2333337743164981,33.325527597437045,2.7486564041470047,3.610599545132088,340.1324586243948,90.2376070601348,295.21619330555586,6.7516490262138475,-27.38241006923165,1.6713655286967901,-2.573371741931838,80.69929283643734
0.009651,0.2379096628931598,33.30652187251276,2.749899579549836,3.6088217238175524,340.1904008727656,90.2376070601348,295.21619330555586,6.481220336405725,-27.57672804530207,1.9230129288893023,-2.567633744014858,86.84066057163248
0.01,0.24015053138502207,33.296869612609875,2.7505934922188313,3.6079250991164535,340.221280055586,90.2376070601348,295.21619330555586,6.345883543982893,-27.673679233166393,2.048877583673724,-2.5647398476344105,89.91154363461762
0.010143000000000001,0.24105341482093934,33.29291408462969,2.750889483782122,3.6075588227643216,340.2342033531183,90.26881726925609,295.22334202731355,6.296924494115657,-27.727139523380156,2.0989473720221254,-2.565079196806999,91.14893807972528
0.010692,0.24445462814413582,33.27764084132314,2.7520964308760116,3.6061509527289264,340.28559042892056,90.26881726925609,295.22334202731355,6.086152318794525,-27.877631177414028,2.29484455967294,-2.560534639429988,95.92716507061901
0.011459,0.24901008117626644,33.25618274764952,2.7539601523673043,3.604189787611911,340.3616870389984,90.26881726925609,295.22334202731355,5.795113024620631,-28.08469961304865,2.565162973224817,-2.5542040640387995,102.51857437208334
0.012151,0.2529282342765285,33.236694937562405,2.755817719290765,3.602425208600381,340.4346253324393,90.26881726925609,295.22334202731355,5.535642464420067,-28.268616507076235,2.8059897024030254,-2.5485080620197555,108.38887835580134
