Time,Ca[*],Cb[*],Cc[*],Cm[*],T[*],Fa0[*],mc[*],dCadt[*],dCbdt[*],dCcdt[*],dCmdt[*],dTdt[*]
0,0.15612173378479913,33.55804914071708,2.74943773137456,3.633950405628219,339.7951413008544,,,,,,,
0.000143,0.15791532286823173,33.553920626160995,2.7491054969167608,3.63350393736272,339.79320968004373,99.99999930511176,313.90911405648154,12.521712592812097,-28.951132045812738,-2.287759078873031,-3.1266438647723387,-12.561955318250769
0.000692,0.16470623009595553,33.53794955902402,2.74793139725467,3.631787908763344,339.788337967831,99.99999930511176,313.90911405648154,12.202891492787057,-29.193484998419,-1.9878074697836239,-3.120878919877425,-5.2002570955438765
0.001459,0.1738967281206587,33.51543533547996,2.7465644437573182,3.6293976851353005,339.7882128828568,99.99999930511176,313.90911405648154,11.767893144825374,-29.52197231689142,-1.5790920771872994,-3.1128490376789593,4.827436674704602
0.002151,0.18190274987098676,33.49491743501939,2.7455970637133063,3.627247262439296,339.79461160936916,99.99999930511176,313.90911405648154,11.384875585683755,-29.80916464340442,-1.2197206167101828,-3.1056247592795496,13.641255680430833
0.0025,0.18584730469271563,33.48447725019217,2.745202126916717,3.626162794798817,339.8001436982201,99.99999930511176,313.90911405648154,11.19450442292564,-29.951210719136586,-1.041274285694593,-3.1019815238521504,18.016643345198002
0.002643,0.1874399223781105,33.48019729376714,2.7450586418137686,3.6257200605718105,339.8028483274309,99.99999928048342,313.41980860038086,11.117293547494382,-30.008692847845925,-0.9689317302109406,-3.100494170731439,19.83132366735974
0.003192,0.19346617500924676,33.46365194186499,2.7446022205636784,3.6240183839820586,339.8156021395586,99.99999928048342,313.41980860038086,10.823178646452256,-30.2269791430253,-0.6935285050664006,-3.0947774409686164,26.582036988243903
0.003959,0.20161104498898405,33.440357252796694,2.7442154628764266,3.6216481509955023,339.83954258335126,99.99999928048342,313.41980860038086,10.420122895144896,-30.52441467012413,-0.3165358915567216,-3.0868147167114444,35.82007865864506
0.004651000000000001,0.2086941899890789,33.419155035483,2.7441120918845567,3.619515713365271,339.8671474017725,99.99999928048342,313.41980860038086,10.063568717727117,-30.785945049503344,0.016569951406137387,-3.079650858583804,43.979996242001306
0.005,0.21217929370662122,33.40837570635879,2.7441469189526324,3.6184403156727045,339.88322516967924,99.99999928048342,313.41980860038086,9.88578042876995,-30.91581241842945,0.18253314198302745,-3.07603809336567,48.04457814610335
0.005142999999999999,0.21358543453175205,33.403958389695624,2.744177790556823,3.6180012843550724,339.8902071602444,99.99998485141388,312.98324449391924,9.813563014615838,-30.96845675012006,0.24992064833121846,-3.0745624757963257,49.73160408356042
0.005691999999999999,0.21890061466223612,33.38689074808905,2.744385857243975,3.6163138401281287,339.91925999112857,99.99998485141388,312.98324449391924,9.537921870219614,-31.16890350297085,0.5070066173037933,-3.0688935595442772,56.02622912535771
0.0064589999999999995,0.22606916192178939,33.362882688266176,2.744910535524722,3.6139634311289828,339.96555075276194,99.99998485141388,312.98324449391924,9.158768034119099,-31.443320499920624,0.8603153021396267,-3.060997433816703,64.67449932619286
0.007150999999999999,0.2322868658837585,33.3410516010279,2.7456142286306,3.61184882862984,340.0129407819189,99.99998485141388,312.98324449391924,8.822025966556852,-31.685833528237293,1.1738051521184456,-3.053893492671506,72.34589925248788
0.0075,0.235339832128511,33.32995943828438,2.7460517534235755,3.610782425272355,340.03888874548807,99.99998485141388,312.98324449391924,8.653659856032439,-31.806679519086895,1.330445066863788,-3.0503109438512492,76.17828101667807
0.007643,0.23657034301525076,33.32541519622932,2.7462462364979454,3.6103470657976575,340.04987994802605,99.9999843119509,312.5961707459025,8.58518668667008,-31.855752236933906,1.39413092730907,-3.04884834095451,77.76912890284845
0.008192,0.24121455844047798,33.30786378887691,2.7470790741588824,3.6086737345278324,340.0942405309183,99.9999843119509,312.5961707459025,8.323379908329217,-32.042993512956905,1.6375377166663878,-3.043226836753944,83.72306788045924
0.008959,0.24745867594475743,33.283192045172065,2.748463839824138,3.606342983198474,340.1615997388961,99.9999843119509,312.5961707459025,7.962123909962892,-32.300388640027,1.973164720011508,-3.035396750371924,91.93095343695464
0.009651,0.2528539495103068,33.26077311389029,2.74993207615106,3.604246066199024,340.22771321147525,99.9999843119509,312.5961707459025,7.640213973157113,-32.5288576233263,2.2720169094441753,-3.028352223126652,99.23777977330415
0.01,0.2554952314284073,33.249387569751455,2.750752092513101,3.603188581716955,340.2630267223814,99.9999843119509,312.5961707459025,7.478900267587919,-32.64304864433112,2.4217024914181713,-3.0247996369979018,102.89695492533718
0.010143000000000001,0.256558233932557,33.24472411509742,2.7511021663693103,3.602756863268495,340.27782684754277,99.99999920093879,312.25485718553847,7.413230417309491,-32.689490255526685,2.482627528394273,-3.023350017221803,104.41536344016096
0.010692,0.26056151253642623,33.22671739877897,2.7525301348101125,3.60109752651002,340.33675494127505,99.99999920093879,312.25485718553847,7.161776559630668,-32.86700221744838,2.715835279964227,-3.0177755268116875,110.11530422371996
0.011459,0.26592004397212926,33.20141862652203,2.7547366841781487,3.598786267869904,340.42422580439705,99.99999920093879,312.25485718553847,6.81391238592044,-33.111874129604814,3.0382847991886806,-3.0100109250460645,117.99503983572008
0.012151,0.27052507579716123,33.17844207104852,2.7569377608977517,3.596706887941714,340.5082706519747,99.99999920093879,312.25485718553847,6.5031010423892734,-33.33002598547855,3.3262312320147163,-3.003025312626235,125.03032088567622
