Time,Ca[*],Cb[*],Fa0[*],dCadt[*],dCbdt[*]
0,0,0,,,
1,0.42942465704419247,0.19403490045896835,16.55757223232122,0.42942465704419247,0.19403490045896835
2,0.4894558139548943,0.3445222254552622,12.680158766892314,0.06003115691070182,0.1504873249962938
3,0.4984015214236836,0.4264817467305575,12.101861530763248,0.00894570746878931,0.08195952127529535
4,0.49975491660397786,0.4661248378761037,12.015296402808127,0.0013533951802942581,0.03964309114554621
5,0.49996334984672963,0.48452914591393137,12.002409280897025,0.00020843324275175777,0.018404308037827662
6,0.4999970270376995,0.4929542774770894,12.000530838472644,3.3677190969858304e-05,0.008425131563158068
7,0.5000032684149192,0.49679282011837017,12.00028171330203,6.241377219708293e-06,0.0038385426412807814
8,0.5000049847766884,0.4985387099404442,12.000273599244094,1.7163617693079269e-06,0.0017458898220739723
9,0.5000061090590113,0.4993319434939089,12.000315724336556,1.1242823229183982e-06,0.0007932335534647161
10,0.5000076508891224,0.4996914693520155,12.000398085371506,1.541830111018934e-06,0.0003595258581066105
11,0.5000100743297899,0.4998531654508598,12.000532047363308,2.423440667610884e-06,0.0001616960988442298
12,0.5000132100513108,0.4999246281814968,12.000696815303268,3.1357215209320086e-06,7.146273063700779e-05
13,0.5000160235682778,0.4999557221430839,12.00082542806928,2.813516967024769e-06,3.1093961587121264e-05
14,0.5000178235982163,0.49996933406375627,12.000891565094951,1.800029938526655e-06,1.3611920672331615e-05
15,0.5000187793863397,0.49997538343153347,12.000920560881903,9.557881232832817e-07,6.049367777174887e-06
16,0.5000192451614496,0.49997810168647944,12.000933119167835,4.657751098820483e-07,2.718254946015056e-06
17,0.5000194636023395,0.4999793304708989,12.000938658269435,2.1844088991348574e-07,1.2287844194273606e-06
18,0.5000195642986945,0.49997988757622575,12.000941137089809,1.0069635498115984e-07,5.571053268469382e-07
19,0.5000195642986945,0.49997988757622575,12.000942255087274,1.0069635498115984e-07,5.571053268469382e-07
20,0.5000195642986945,0.49997988757622575,12.00094225508653,1.0069635498115984e-07,5.571053268469382e-07
21,0.5000195642986945,0.49997988757622575,12.000942255085771,1.0069635498115984e-07,5.571053268469382e-07
22,0.5000195642986945,0.49997988757622575,12.0009422550869,1.0069635498115984e-07,5.571053268469382e-07
23,0.5000195642986945,0.49997988757622575,12.000942255086308,1.0069635498115984e-07,5.571053268469382e-07
24,0.5000195642986945,0.49997988757622575,12.000942255086205,1.0069635498115984e-07,5.571053268469382e-07
25,0.5000195642986945,0.49997988757622575,12.000942255086334,1.0069635498115984e-07,5.571053268469382e-07
26,0.5000195642986945,0.49997988757622575,12.00094225508629,1.0069635498115984e-07,5.571053268469382e-07
27,0.5000195642986945,0.49997988757622575,12.000942255086645,1.0069635498115984e-07,5.571053268469382e-07
28,0.5000195642986945,0.49997988757622575,12.00094225508693,1.0069635498115984e-07,5.571053268469382e-07
29,0.5000195642986945,0.49997988757622575,12.000942255087008,1.0069635498115984e-07,5.571053268469382e-07
30,0.5000195642986945,0.49997988757622575,12.000942255085553,1.0069635498115984e-07,5.571053268469382e-07
31,0.5000195642986945,0.49997988757622575,12.000942255086015,1.0069635498115984e-07,5.571053268469382e-07
32,0.5000195642986945,0.49997988757622575,12.000942255087212,1.0069635498115984e-07,5.571053268469382e-07
33,0.5000195642986945,0.49997988757622575,12.000942255086471,1.0069635498115984e-07,5.571053268469382e-07
34,0.5000195642986945,0.49997988757622575,12.000942255085597,1.0069635498115984e-07,5.571053268469382e-07
35,0.5000195642986945,0.49997988757622575,12.000942255086587,1.0069635498115984e-07,5.571053268469382e-07
36,0.5000195642986945,0.49997988757622575,12.000942255086906,1.0069635498115984e-07,5.571053268469382e-07
37,0.5000195642986945,0.49997988757622575,12.000942255085636,1.0069635498115984e-07,5.571053268469382e-07
38,0.5000195642986945,0.49997988757622575,12.000942255087267,1.0069635498115984e-07,5.571053268469382e-07
39,0.5000195642986945,0.49997988757622575,12.000942255086157,1.0069635498115984e-07,5.571053268469382e-07
40,0.5000195642986945,0.49997988757622575,12.000942255086768,1.0069635498115984e-07,5.571053268469382e-07
41,0.5000195642986945,0.49997988757622575,12.000942255087594,1.0069635498115984e-07,5.571053268469382e-07
42,0.5000195642986945,0.49997988757622575,12.000942255086219,1.0069635498115984e-07,5.571053268469382e-07
43,0.5000195642986945,0.49997988757622575,12.000942255087203,1.0069635498115984e-07,5.571053268469382e-07
44,0.5000195642986945,0.49997988757622575,12.000942255086606,1.0069635498115984e-07,5.571053268469382e-07
45,0.5000195642986945,0.49997988757622575,12.000942255086164,1.0069635498115984e-07,5.571053268469382e-07
46,0.5000195642986945,0.49997988757622575,12.00094225508593,1.0069635498115984e-07,5.571053268469382e-07
47,0.5000195642986945,0.49997988757622575,12.000942255085674,1.0069635498115984e-07,5.571053268469382e-07
48,0.5000195642986945,0.49997988757622575,12.000942255086594,1.0069635498115984e-07,5.571053268469382e-07
49,0.5000195642986945,0.49997988757622575,12.000942255087251,1.0069635498115984e-07,5.571053268469382e-07
50,0.5000195642986945,0.49997988757622575,12.000942255086516,1.0069635498115984e-07,5.571053268469382e-07
51,0.5000195642986945,0.49997988757622575,12.000942255086006,1.0069635498115984e-07,5.571053268469382e-07
52,0.5000195642986945,0.49997988757622575,12.000942255086176,1.0069635498115984e-07,5.571053268469382e-07
53,0.5000195642986945,0.49997988757622575,12.000942255086663,1.0069635498115984e-07,5.571053268469382e-07
54,0.5000195642986945,0.49997988757622575,12.000942255086256,1.0069635498115984e-07,5.571053268469382e-07
55,0.5000195642986945,0.49997988757622575,12.000942255086557,1.0069635498115984e-07,5.571053268469382e-07
56,0.5000195642986945,0.49997988757622575,12.000942255087466,1.0069635498115984e-07,5.571053268469382e-07
57,0.5000195642986945,0.49997988757622575,12.000942255086159,1.0069635498115984e-07,5.571053268469382e-07
58,0.5000195642986945,0.49997988757622575,12.00094225508621,1.0069635498115984e-07,5.571053268469382e-07
59,0.5000195642986945,0.49997988757622575,12.000942255086667,1.0069635498115984e-07,5.571053268469382e-07
60,0.5000195642986945,0.49997988757622575,12.000942255086485,1.0069635498115984e-07,5.571053268469382e-07
61,0.5000195642986945,0.49997988757622575,12.000942255087201,1.0069635498115984e-07,5.571053268469382e-07
62,0.5000195642986945,0.49997988757622575,12.000942255086837,1.0069635498115984e-07,5.571053268469382e-07
63,0.5000195642986945,0.49997988757622575,12.000942255086223,1.0069635498115984e-07,5.571053268469382e-07
64,0.5000195642986945,0.49997988757622575,12.000942255086569,1.0069635498115984e-07,5.571053268469382e-07
65,0.5000195642986945,0.49997988757622575,12.000942255085825,1.0069635498115984e-07,5.571053268469382e-07
66,0.5000195642986945,0.49997988757622575,12.000942255086406,1.0069635498115984e-07,5.571053268469382e-07
67,0.5000195642986945,0.49997988757622575,12.000942255085395,1.0069635498115984e-07,5.571053268469382e-07
68,0.5000195642986945,0.49997988757622575,12.00094225508713,1.0069635498115984e-07,5.571053268469382e-07
69,0.5000195642986945,0.49997988757622575,12.000942255086148,1.0069635498115984e-07,5.571053268469382e-07
70,0.5000195642986945,0.49997988757622575,12.000942255085834,1.0069635498115984e-07,5.571053268469382e-07
71,0.5000195642986945,0.49997988757622575,12.00094225508715,1.0069635498115984e-07,5.571053268469382e-07
72,0.5000195642986945,0.49997988757622575,12.000942255085588,1.0069635498115984e-07,5.571053268469382e-07
73,0.5000195642986945,0.49997988757622575,12.000942255086352,1.0069635498115984e-07,5.571053268469382e-07
74,0.5000195642986945,0.49997988757622575,12.00094225508594,1.0069635498115984e-07,5.571053268469382e-07
75,0.5000195642986945,0.49997988757622575,12.000942255086247,1.0069635498115984e-07,5.571053268469382e-07
76,0.5000195642986945,0.49997988757622575,12.000942255085748,1.0069635498115984e-07,5.571053268469382e-07
77,0.5000195642986945,0.49997988757622575,12.000942255086654,1.0069635498115984e-07,5.571053268469382e-07
78,0.5000195642986945,0.49997988757622575,12.000942255085908,1.0069635498115984e-07,5.571053268469382e-07
79,0.5000195642986945,0.49997988757622575,12.000942255086747,1.0069635498115984e-07,5.571053268469382e-07
80,0.5000195642986945,0.49997988757622575,12.000942255086823,1.0069635498115984e-07,5.571053268469382e-07
81,0.5000195642986945,0.49997988757622575,12.000942255085961,1.0069635498115984e-07,5.571053268469382e-07
82,0.5000195642986945,0.49997988757622575,12.000942255086576,1.0069635498115984e-07,5.571053268469382e-07
83,0.5000195642986945,0.49997988757622575,12.000942255086066,1.0069635498115984e-07,5.571053268469382e-07
