-0.3297	-0.36669	-0.36281	-0.34889	-0.32489	-0.29037	-0.24487	-0.1881	-0.11998	-0.040638	0.04966	0.15063	0.26206	0.38387	0.51617	0.65929	0.81376	0.98038	1.1604	1.3557	1.5702	1.8324	2.0355	2.1982	2.3183	12.393	2.4205	2.402	2.341	2.244	2.1196	1.9771	1.8254	1.6721	1.5228	1.381	1.248	1.1232	1.0037	0.88373	0.64515	0.058788	0.096125	0.13036	0.16784	0.20925	0.25495	0.30492	0.35873	0.41562	0.47451	0.53416	0.59316	0.6501	0.70358	0.75229	0.79513	0.83136	0.86084	0.8846	0.90556	0.92999	0.98128	1.0281	1.0805	1.1365	1.1932	1.2468	1.2932	1.3292	1.3523	1.3614	1.3568	1.3392	1.3101	1.2707	1.2219	1.1642	1.0967	1.0172	0.92042	0.68258	-0.21374	-0.22587	-0.24249	-0.25496	-0.26487	-0.2731	-0.28011	-0.28614	-0.29126	-0.29544	-0.29858	-0.30048	-0.3009	-0.29949	-0.29578	-0.28919	-0.27897	-0.26421	-0.24385	-0.2167	-0.18152	-0.13763	-0.095424	-0.055336	-0.017193	0.019089	0.05352	0.086038	0.1165	0.14465	0.17019	0.19271	0.2118	0.22703	0.23803	0.24444	0.24592	0.24211	0.23247	0.21618	0.19062	-0.32051	-0.34524	-0.37829	-0.4041	-0.42384	-0.43836	-0.44833	-0.45419	-0.45624	-0.45463	-0.44937	-0.4404	-0.42748	-0.41032	-0.38846	-0.36132	-0.32821	-0.28831	-0.24069	-0.18439	-0.11843	-0.04205	0.024248	0.081507	0.13092	0.17346	0.20994	0.24103	0.26728	0.28907	0.30667	0.32023	0.32983	0.33546	0.3371	0.33465	0.32796	0.31674	0.30048	0.2783	0.24717	-0.41414	-0.41047	-0.40567	-0.40138	-0.39917	-0.40029	-0.40552	-0.41513	-0.42889	-0.44613	-0.46578	-0.48643	-0.50649	-0.52432	-0.53837	-0.54739	-0.55051	-0.54733	-0.5379	-0.52268	-0.50245	-0.3267	-0.15976	-0.0085472	0.12504	0.24165	0.3427	0.42958	0.50346	0.56535	0.61615	0.65671	0.68776	0.70983	0.72323	0.72809	0.7245	0.71261	0.69284	0.66596	0.23853	-0.0046317	-0.0061037	-0.0081685	-0.010951	-0.014594	-0.01926	-0.025128	-0.032385	-0.041223	-0.051818	-0.064323	-0.078836	-0.095383	-0.11388	-0.1341	-0.15567	-0.17801	-0.20041	-0.22203	-0.24198	-0.25943	-0.27569	-0.28893	-0.29739	-0.29953	-0.29431	-0.28144	-0.2615	-0.23589	-0.20656	-0.17566	-0.14515	-0.11653	-0.090784	-0.068417	-0.049597	-0.034269	-0.022254	-0.013301	-0.0071206	-0.0077204
-0.36632	-0.41207	-0.41281	-0.40322	-0.38362	-0.35381	-0.31351	-0.26251	-0.20078	-0.12845	-0.045716	0.047208	0.15024	0.26351	0.38741	0.52269	0.67049	0.83251	1.0112	1.2101	1.4351	1.7159	1.946	2.1424	2.302	2.4205	12.494	2.5194	2.498	2.4335	2.3327	2.2042	2.0578	1.9025	1.7457	1.5927	1.4465	1.3073	1.1724	1.0352	0.75714	0.049214	0.083213	0.11482	0.14943	0.18769	0.22994	0.27614	0.32593	0.37859	0.43316	0.48843	0.54309	0.59577	0.64506	0.68962	0.72829	0.76022	0.78521	0.8043	0.82062	0.84098	0.88874	0.93604	0.99217	1.0555	1.1232	1.1912	1.2547	1.3091	1.3506	1.3766	1.3864	1.3803	1.3596	1.3259	1.2806	1.2246	1.1574	1.0765	0.97591	0.72313	-0.21915	-0.2313	-0.24786	-0.26004	-0.26948	-0.27711	-0.28344	-0.28871	-0.293	-0.2963	-0.29852	-0.29948	-0.29893	-0.29656	-0.29193	-0.28448	-0.2735	-0.25815	-0.23742	-0.2102	-0.17531	-0.13211	-0.090839	-0.0518	-0.01476	0.02041	0.053762	0.085267	0.11481	0.14218	0.16708	0.18914	0.20796	0.22313	0.23425	0.24095	0.24287	0.23957	0.23048	0.21468	0.18952	-0.31554	-0.33979	-0.37215	-0.39731	-0.41642	-0.43035	-0.43974	-0.44505	-0.4466	-0.44453	-0.43888	-0.4296	-0.41649	-0.39926	-0.37749	-0.35065	-0.31808	-0.279	-0.23253	-0.17775	-0.11371	-0.039683	0.024496	0.079889	0.1277	0.16889	0.20429	0.23456	0.26022	0.28167	0.29916	0.31282	0.32272	0.32884	0.3311	0.32939	0.3235	0.31308	0.29758	0.27605	0.24541	-0.392	-0.39022	-0.38769	-0.38591	-0.38635	-0.39018	-0.39816	-0.41057	-0.42722	-0.4475	-0.47038	-0.49452	-0.51832	-0.54014	-0.55839	-0.57173	-0.57919	-0.58023	-0.57475	-0.56308	-0.54586	-0.38598	-0.23024	-0.085736	0.044977	0.16177	0.26531	0.35634	0.43543	0.50311	0.5599	0.60637	0.64311	0.67062	0.68929	0.69934	0.70092	0.69422	0.6796	0.65772	0.23552	-0.0039047	-0.005354	-0.0073867	-0.010124	-0.013707	-0.018294	-0.024057	-0.031178	-0.03984	-0.050214	-0.06244	-0.076608	-0.09273	-0.11071	-0.13032	-0.15117	-0.1727	-0.19421	-0.21487	-0.23384	-0.25033	-0.26548	-0.27769	-0.28529	-0.28683	-0.28132	-0.26849	-0.24888	-0.22385	-0.19527	-0.16523	-0.13561	-0.10788	-0.082981	-0.061416	-0.043334	-0.028672	-0.017241	-0.0087842	-0.0030151	-0.0061723
-0.39544	-0.44846	-0.45314	-0.44726	-0.43146	-0.40575	-0.37001	-0.3241	-0.26805	-0.20197	-0.12606	-0.040459	0.054806	0.15996	0.27556	0.40258	0.54257	0.69777	0.87148	1.0685	1.2964	1.5852	1.832	2.0527	2.2444	2.402	2.5194	12.592	2.6155	2.5917	2.524	2.4195	2.2871	2.1366	1.9771	1.8158	1.6576	1.5039	1.3528	1.1973	0.87689	0.040557	0.071428	0.10053	0.1324	0.16761	0.2065	0.24904	0.2949	0.34343	0.39373	0.44469	0.49508	0.54357	0.5888	0.62941	0.66418	0.69216	0.71304	0.72769	0.73919	0.75441	0.79594	0.83994	0.89526	0.96114	1.0355	1.1146	1.1935	1.2666	1.3287	1.3754	1.4042	1.4143	1.4064	1.382	1.3429	1.2905	1.2245	1.1425	1.0378	0.76849	-0.22335	-0.23547	-0.25189	-0.26372	-0.27265	-0.27966	-0.28529	-0.28978	-0.29326	-0.2957	-0.29701	-0.29706	-0.29559	-0.29231	-0.28681	-0.27855	-0.26688	-0.251	-0.22997	-0.20274	-0.16821	-0.12577	-0.085474	-0.047525	-0.011629	0.02239	0.054622	0.085071	0.11365	0.14018	0.16439	0.18593	0.20442	0.21946	0.23065	0.23759	0.23988	0.23706	0.22847	0.21315	0.18838	-0.31064	-0.33442	-0.3661	-0.39061	-0.4091	-0.42243	-0.43125	-0.43602	-0.43706	-0.43454	-0.42851	-0.41891	-0.4056	-0.38829	-0.3666	-0.34004	-0.30799	-0.2697	-0.22435	-0.17106	-0.10892	-0.037206	0.024879	0.07842	0.12462	0.16447	0.19877	0.22819	0.25325	0.27432	0.29165	0.30537	0.31552	0.32207	0.32491	0.32388	0.31875	0.30911	0.29435	0.27347	0.24335	-0.37057	-0.37044	-0.36991	-0.37032	-0.37304	-0.37919	-0.38948	-0.4042	-0.4232	-0.4459	-0.47132	-0.49817	-0.52488	-0.54981	-0.57137	-0.58817	-0.59918	-0.60376	-0.60173	-0.59328	-0.57897	-0.43528	-0.29206	-0.15626	-0.030721	0.083905	0.18775	0.28099	0.36369	0.43587	0.49761	0.54916	0.5909	0.62325	0.64663	0.66138	0.66775	0.66601	0.65652	0.63986	0.23094	-0.0032778	-0.0047048	-0.0067057	-0.0093996	-0.012923	-0.017431	-0.02309	-0.030077	-0.038566	-0.048721	-0.060672	-0.074499	-0.090202	-0.10768	-0.12668	-0.14683	-0.16756	-0.18818	-0.2079	-0.22591	-0.24146	-0.25553	-0.26673	-0.2735	-0.27446	-0.26867	-0.25587	-0.2366	-0.21214	-0.18431	-0.15512	-0.1264	-0.099555	-0.075521	-0.054767	-0.037433	-0.023444	-0.012604	-0.0046499	0.00070608	-0.0047312
-0.41822	-0.47725	-0.48529	-0.4826	-0.47008	-0.44796	-0.41623	-0.37485	-0.32387	-0.26341	-0.19365	-0.11472	-0.02659	0.070992	0.17865	0.29746	0.42915	0.57629	0.74268	0.93394	1.1586	1.4468	1.7008	1.9364	2.1515	2.341	2.498	2.6155	12.687	2.7104	2.6846	2.6139	2.5056	2.3689	2.2138	2.0491	1.8815	1.7144	1.547	1.372	1.006	0.032809	0.060766	0.087493	0.11674	0.14904	0.1847	0.2237	0.26575	0.31025	0.35638	0.40312	0.44932	0.49372	0.535	0.57185	0.603	0.62744	0.64469	0.65542	0.66239	0.67213	0.70587	0.74375	0.79432	0.85788	0.93361	1.0189	1.1094	1.1992	1.2819	1.3514	1.4031	1.4344	1.4444	1.434	1.4051	1.359	1.2961	1.214	1.1053	0.81818	-0.22648	-0.23851	-0.25473	-0.26614	-0.27454	-0.28091	-0.28582	-0.28955	-0.29221	-0.2938	-0.29425	-0.29341	-0.29107	-0.28693	-0.2806	-0.2716	-0.25931	-0.24297	-0.2217	-0.19454	-0.16042	-0.11879	-0.079519	-0.042696	-0.0079763	0.024862	0.055942	0.085299	0.11288	0.13853	0.162	0.18298	0.2011	0.21595	0.22715	0.23427	0.2369	0.2345	0.22638	0.21152	0.18716	-0.30577	-0.32908	-0.36008	-0.38396	-0.40183	-0.41457	-0.42282	-0.42706	-0.4276	-0.42462	-0.4182	-0.4083	-0.39478	-0.37739	-0.35578	-0.32949	-0.29794	-0.26043	-0.21619	-0.16437	-0.10409	-0.034656	0.025358	0.077061	0.12167	0.16017	0.19336	0.22191	0.24633	0.26699	0.28413	0.29786	0.30822	0.31514	0.31851	0.31814	0.31372	0.30483	0.2908	0.27057	0.24098	-0.34986	-0.35117	-0.35236	-0.35467	-0.35936	-0.36748	-0.3797	-0.39632	-0.41721	-0.44181	-0.46921	-0.49814	-0.52707	-0.5544	-0.57852	-0.59804	-0.6119	-0.61942	-0.62033	-0.61478	-0.60322	-0.47548	-0.34547	-0.21973	-0.10115	0.0093564	0.11155	0.20522	0.28999	0.36542	0.43116	0.48707	0.53326	0.57	0.5977	0.61675	0.62754	0.63045	0.62589	0.6144	0.22492	-0.0027329	-0.0041377	-0.0061072	-0.0087576	-0.012223	-0.016652	-0.022208	-0.029061	-0.037379	-0.047317	-0.058995	-0.072483	-0.087771	-0.10474	-0.12315	-0.14261	-0.16255	-0.1823	-0.2011	-0.21817	-0.23281	-0.24583	-0.25606	-0.26202	-0.26241	-0.25635	-0.2436	-0.22466	-0.20077	-0.17369	-0.14535	-0.11752	-0.091569	-0.068396	-0.048454	-0.031869	-0.018554	-0.0083028	-0.00084889	0.0040984	-0.0033852
-0.43567	-0.49964	-0.51055	-0.5106	-0.50093	-0.48196	-0.45379	-0.41645	-0.37002	-0.31463	-0.25045	-0.17759	-0.096005	-0.0054272	0.094768	0.20568	0.32908	0.46764	0.62539	0.80832	1.0255	1.3064	1.5601	1.8019	2.0313	2.244	2.4335	2.5917	2.7104	12.783	2.8051	2.7774	2.7037	2.5913	2.4497	2.2887	2.1167	1.9389	1.7559	1.561	1.146	0.025909	0.051165	0.075648	0.10241	0.13195	0.16452	0.20014	0.23852	0.27913	0.32123	0.36386	0.40597	0.44639	0.48385	0.51709	0.54486	0.5661	0.5802	0.58758	0.5906	0.59518	0.6207	0.65092	0.69397	0.7512	0.82321	0.90901	1.0055	1.1075	1.2081	1.3001	1.3768	1.4331	1.4663	1.4755	1.4617	1.4261	1.3694	1.289	1.1773	0.8714	-0.22864	-0.24052	-0.25647	-0.26744	-0.27527	-0.28099	-0.28519	-0.28815	-0.29001	-0.29078	-0.29039	-0.28871	-0.28553	-0.28058	-0.2735	-0.26382	-0.25097	-0.23424	-0.21281	-0.18577	-0.15214	-0.11138	-0.07316	-0.037493	-0.003972	0.027663	0.057569	0.085814	0.11237	0.13711	0.15981	0.18019	0.19789	0.21252	0.22368	0.23094	0.23385	0.23184	0.22418	0.20977	0.18581	-0.30091	-0.32375	-0.35408	-0.37731	-0.39458	-0.40673	-0.41442	-0.41813	-0.41818	-0.41476	-0.40795	-0.39775	-0.38403	-0.36657	-0.34504	-0.31902	-0.28797	-0.25123	-0.20808	-0.15771	-0.099275	-0.032084	0.025884	0.07577	0.11879	0.15594	0.18803	0.2157	0.23946	0.25968	0.27659	0.2903	0.30082	0.30808	0.31194	0.31216	0.30843	0.30026	0.28694	0.26735	0.23833	-0.32998	-0.33252	-0.3352	-0.33916	-0.34554	-0.35532	-0.36916	-0.38733	-0.40972	-0.43581	-0.46471	-0.4952	-0.52581	-0.55493	-0.581	-0.60263	-0.61875	-0.62866	-0.63206	-0.62905	-0.62001	-0.50759	-0.39088	-0.27591	-0.16549	-0.060604	0.03833	0.13084	0.21625	0.29373	0.36253	0.42213	0.4723	0.5131	0.54482	0.5679	0.5828	0.59002	0.59005	0.58345	0.21763	-0.0022549	-0.0036376	-0.0055755	-0.0081825	-0.011589	-0.015939	-0.021393	-0.028112	-0.03626	-0.045981	-0.057389	-0.070541	-0.085418	-0.1019	-0.11972	-0.13849	-0.15766	-0.17657	-0.19447	-0.21063	-0.22437	-0.23639	-0.24569	-0.25088	-0.25074	-0.24443	-0.23172	-0.21312	-0.18981	-0.16347	-0.13597	-0.10903	-0.083966	-0.061646	-0.042506	-0.026657	-0.014002	-0.0043272	0.0026412	0.0071942	-0.002128
-0.44866	-0.51665	-0.53001	-0.53242	-0.52524	-0.50905	-0.48404	-0.45032	-0.408	-0.35721	-0.29811	-0.23078	-0.1552	-0.071075	0.022187	0.12566	0.24106	0.37104	0.51962	0.69287	0.90005	1.1692	1.4166	1.6575	1.8927	2.1196	2.3327	2.524	2.6846	2.8051	12.878	2.9002	2.8704	2.7932	2.676	2.5283	2.3591	2.1755	1.9795	1.7651	1.2978	0.019773	0.042532	0.06491	0.089335	0.11626	0.14592	0.17832	0.21321	0.25011	0.28834	0.32703	0.36519	0.40174	0.43551	0.46527	0.48984	0.50813	0.51946	0.52402	0.52374	0.52383	0.54159	0.56383	0.59803	0.64625	0.71037	0.79114	0.8873	0.99513	1.1086	1.2199	1.3209	1.4043	1.4646	1.4988	1.506	1.4864	1.4401	1.3646	1.2515	0.9268	-0.22989	-0.24158	-0.25719	-0.26769	-0.27493	-0.28	-0.28348	-0.2857	-0.28678	-0.28675	-0.28556	-0.28308	-0.27912	-0.27342	-0.26565	-0.25537	-0.24203	-0.22499	-0.20347	-0.17663	-0.14354	-0.10369	-0.066571	-0.032081	0.00022607	0.030646	0.059369	0.086489	0.112	0.13581	0.15773	0.17748	0.19472	0.20909	0.22018	0.22754	0.2307	0.22905	0.22181	0.20784	0.1843	-0.296	-0.31837	-0.34803	-0.37063	-0.38729	-0.39887	-0.40601	-0.4092	-0.40877	-0.40491	-0.39775	-0.38726	-0.37335	-0.35583	-0.3344	-0.30866	-0.27811	-0.24215	-0.20008	-0.15113	-0.094518	-0.029542	0.026412	0.074506	0.11597	0.15178	0.18275	0.20954	0.23263	0.2524	0.26905	0.28269	0.29334	0.30089	0.30519	0.30598	0.30289	0.29541	0.28277	0.26383	0.23539	-0.31105	-0.31467	-0.31864	-0.324	-0.33183	-0.34303	-0.3582	-0.37762	-0.40119	-0.42841	-0.45844	-0.49008	-0.52191	-0.55235	-0.57987	-0.60311	-0.62098	-0.63281	-0.63828	-0.63745	-0.63067	-0.5326	-0.4288	-0.32477	-0.22314	-0.12487	-0.030432	0.059587	0.14432	0.22269	0.29362	0.35621	0.40988	0.45443	0.48997	0.51686	0.53561	0.54681	0.55105	0.54892	0.20932	-0.0018314	-0.0031918	-0.005098	-0.0076612	-0.011008	-0.01528	-0.020631	-0.027217	-0.035194	-0.044699	-0.055836	-0.068655	-0.083125	-0.099113	-0.11636	-0.13446	-0.15288	-0.17097	-0.188	-0.20328	-0.21616	-0.22724	-0.23566	-0.24013	-0.23948	-0.23295	-0.22032	-0.20207	-0.17933	-0.15373	-0.12707	-0.101	-0.076809	-0.055324	-0.036963	-0.021826	-0.0098065	-0.00068132	0.0058268	0.01001	-0.00095765
-0.45789	-0.52912	-0.54457	-0.54902	-0.54401	-0.53026	-0.50808	-0.47762	-0.43901	-0.39241	-0.33794	-0.2757	-0.20561	-0.12744	-0.040591	0.055941	0.16379	0.2855	0.42495	0.58804	0.78389	1.0387	1.2761	1.5106	1.7446	1.9771	2.2042	2.4195	2.6139	2.7774	2.9002	12.974	2.9954	2.9631	2.8817	2.7583	2.6018	2.4198	2.2155	1.9838	1.4618	0.014318	0.034773	0.055186	0.077424	0.1019	0.12882	0.15819	0.18979	0.22318	0.25774	0.29267	0.32706	0.3599	0.3901	0.41652	0.438	0.45351	0.46232	0.46446	0.46147	0.45783	0.4688	0.48365	0.50894	0.547	0.60059	0.67197	0.76184	0.86856	0.98775	1.1125	1.2341	1.3436	1.433	1.4964	1.5302	1.5325	1.5023	1.4361	1.3246	0.98222	-0.23027	-0.24173	-0.25696	-0.26695	-0.2736	-0.27801	-0.28079	-0.28227	-0.28261	-0.28182	-0.27987	-0.27664	-0.27196	-0.26558	-0.25719	-0.24638	-0.23264	-0.21537	-0.19384	-0.16726	-0.13478	-0.095901	-0.059902	-0.026603	0.0044832	0.033686	0.061225	0.087217	0.11169	0.13456	0.15567	0.17477	0.19155	0.20562	0.2166	0.22403	0.2274	0.22609	0.21925	0.20571	0.1826	-0.29102	-0.31292	-0.34191	-0.36387	-0.37993	-0.39094	-0.39755	-0.40023	-0.39933	-0.39507	-0.38756	-0.37681	-0.36274	-0.34518	-0.32387	-0.29843	-0.2684	-0.23321	-0.19222	-0.14469	-0.089869	-0.027074	0.026899	0.073232	0.11315	0.14765	0.17752	0.20342	0.22584	0.24512	0.26149	0.27504	0.28577	0.29358	0.29827	0.29958	0.2971	0.29028	0.27831	0.26	0.23216	-0.2932	-0.29773	-0.3028	-0.30938	-0.31844	-0.33083	-0.3471	-0.36752	-0.392	-0.42006	-0.4509	-0.48335	-0.51604	-0.54742	-0.57599	-0.60041	-0.61963	-0.63297	-0.64012	-0.64113	-0.63632	-0.55147	-0.45983	-0.36644	-0.27373	-0.1826	-0.093503	-0.007032	0.075888	0.15404	0.22612	0.29093	0.34756	0.3955	0.43462	0.46514	0.48754	0.50243	0.51048	0.51238	0.2002	-0.001453	-0.0027906	-0.0046646	-0.0071834	-0.010471	-0.014663	-0.019909	-0.026361	-0.034166	-0.043455	-0.054322	-0.066809	-0.080876	-0.096381	-0.11306	-0.13051	-0.1482	-0.16549	-0.1817	-0.19613	-0.20821	-0.21839	-0.226	-0.22979	-0.2287	-0.22199	-0.20945	-0.19155	-0.16939	-0.14453	-0.1187	-0.093491	-0.070147	-0.049472	-0.031861	-0.017404	-0.0059845	0.0026256	0.0087069	0.012551	0.00012553
-0.46389	-0.53769	-0.55491	-0.56111	-0.55799	-0.54641	-0.52675	-0.49923	-0.46399	-0.4212	-0.37099	-0.3134	-0.24839	-0.17571	-0.09479	-0.0046949	0.096114	0.21002	0.34069	0.49376	0.67791	0.91745	1.1425	1.367	1.5944	1.8254	2.0578	2.2871	2.5056	2.7037	2.8704	2.9954	13.07	3.09	3.0544	2.9671	2.8348	2.6643	2.4591	2.2145	1.6368	0.0094734	0.027809	0.046393	0.066595	0.088782	0.11315	0.13969	0.16821	0.19831	0.22941	0.26079	0.2916	0.32092	0.3477	0.3709	0.38941	0.40225	0.40869	0.40864	0.40336	0.3967	0.40195	0.41046	0.42767	0.45577	0.49787	0.5572	0.63618	0.73538	0.85274	0.98315	1.1188	1.2502	1.3675	1.4618	1.5264	1.5566	1.5486	1.4974	1.3916	1.0344	-0.22979	-0.241	-0.2558	-0.26526	-0.27131	-0.27507	-0.27717	-0.27795	-0.27756	-0.27606	-0.2734	-0.26949	-0.26415	-0.25716	-0.24823	-0.23697	-0.22291	-0.20549	-0.18403	-0.1578	-0.12598	-0.08812	-0.053269	-0.021173	0.0086897	0.036679	0.063038	0.087909	0.11134	0.13327	0.15358	0.17201	0.18829	0.20205	0.21289	0.22035	0.22391	0.2229	0.21644	0.20333	0.18067	-0.28591	-0.30734	-0.33563	-0.35697	-0.37244	-0.38288	-0.38896	-0.39116	-0.38982	-0.38518	-0.37735	-0.36637	-0.35217	-0.3346	-0.31343	-0.28832	-0.25883	-0.22443	-0.18452	-0.1384	-0.085357	-0.024712	0.027314	0.071918	0.11032	0.14352	0.17231	0.19733	0.21906	0.23784	0.25391	0.26733	0.27811	0.28612	0.29117	0.29295	0.29104	0.28485	0.27353	0.25586	0.22864	-0.27644	-0.28175	-0.28778	-0.29539	-0.3055	-0.31887	-0.33603	-0.35724	-0.38239	-0.41105	-0.44243	-0.47542	-0.50866	-0.54066	-0.56995	-0.59522	-0.61545	-0.62996	-0.63845	-0.64098	-0.63786	-0.56501	-0.48457	-0.4012	-0.31714	-0.23327	-0.14999	-0.067818	0.012343	0.089258	0.1615	0.22767	0.2866	0.33744	0.37983	0.41377	0.43961	0.45794	0.46947	0.47496	0.19047	-0.0011128	-0.0024271	-0.004268	-0.0067414	-0.0099673	-0.014079	-0.019219	-0.025534	-0.033166	-0.042236	-0.052833	-0.064987	-0.078653	-0.093681	-0.1098	-0.12662	-0.1436	-0.16013	-0.17554	-0.18918	-0.20049	-0.20985	-0.2167	-0.21989	-0.2184	-0.21153	-0.19912	-0.1816	-0.16003	-0.1359	-0.11089	-0.086522	-0.064006	-0.044112	-0.027219	-0.013405	-0.002547	0.0055865	0.011278	0.014816	0.0011197
-0.46702	-0.54277	-0.56148	-0.56917	-0.5677	-0.55803	-0.54063	-0.51575	-0.48359	-0.44429	-0.39797	-0.34469	-0.28437	-0.21676	-0.14135	-0.057231	0.037026	0.14365	0.26606	0.40953	0.58225	0.80645	1.0182	1.2308	1.4481	1.6721	1.9025	2.1366	2.3689	2.5913	2.7932	2.9631	3.09	13.165	3.1824	3.1417	3.0455	2.8982	2.7022	2.4514	1.8193	0.0051886	0.021576	0.038464	0.056778	0.076843	0.098834	0.12275	0.14839	0.17542	0.20329	0.23134	0.25879	0.28477	0.30832	0.32843	0.3441	0.35436	0.35851	0.3564	0.34908	0.33988	0.34035	0.34366	0.35406	0.37331	0.40436	0.45083	0.51626	0.60313	0.7118	0.83972	0.98107	1.1272	1.2675	1.3912	1.4883	1.5505	1.5707	1.5406	1.4462	1.0789	-0.22847	-0.23938	-0.25371	-0.26262	-0.26807	-0.27119	-0.27263	-0.27274	-0.27169	-0.26952	-0.26621	-0.26167	-0.25575	-0.24823	-0.23883	-0.22721	-0.21292	-0.19544	-0.17413	-0.14832	-0.11723	-0.080441	-0.046766	-0.015883	0.012756	0.039537	0.064724	0.088481	0.11087	0.13187	0.15136	0.16913	0.18489	0.19831	0.20898	0.21645	0.22016	0.21942	0.21334	0.20065	0.17846	-0.28059	-0.30153	-0.32913	-0.34983	-0.3647	-0.3746	-0.38017	-0.38191	-0.38016	-0.37516	-0.36704	-0.35587	-0.34158	-0.32404	-0.30306	-0.2783	-0.24938	-0.21579	-0.17698	-0.13228	-0.08099	-0.022473	0.027633	0.070534	0.10745	0.13937	0.16708	0.19121	0.21225	0.23053	0.24626	0.25953	0.27031	0.27849	0.28385	0.28606	0.28468	0.27908	0.26839	0.25136	0.22479	-0.26074	-0.2667	-0.27354	-0.28203	-0.29301	-0.30718	-0.32505	-0.34684	-0.37247	-0.40152	-0.43321	-0.46649	-0.50003	-0.53238	-0.56211	-0.58795	-0.60889	-0.62427	-0.63382	-0.63758	-0.63586	-0.57381	-0.50355	-0.42938	-0.35347	-0.27667	-0.19933	-0.12192	-0.045239	0.029541	0.10099	0.16761	0.22802	0.28117	0.32637	0.36342	0.39247	0.41401	0.42875	0.43745	0.18027	-0.00080636	-0.0020964	-0.0039029	-0.006329	-0.0094915	-0.013519	-0.01855	-0.024726	-0.03218	-0.041028	-0.05135	-0.063171	-0.076435	-0.090989	-0.10656	-0.12275	-0.13905	-0.15484	-0.16949	-0.18238	-0.19297	-0.20157	-0.20773	-0.21037	-0.20853	-0.20157	-0.18931	-0.17218	-0.15121	-0.12782	-0.10362	-0.080085	-0.058379	-0.039241	-0.023035	-0.0098288	0.00050398	0.0081984	0.013536	0.016802	0.002022
-0.46742	-0.54453	-0.56446	-0.57341	-0.57337	-0.56539	-0.55	-0.52752	-0.49815	-0.46205	-0.41932	-0.37002	-0.31406	-0.25119	-0.18091	-0.10237	-0.014228	0.08559	0.20027	0.3347	0.49653	0.70594	0.90443	1.1041	1.3093	1.5228	1.7457	1.9771	2.2138	2.4497	2.676	2.8817	3.0544	3.1824	13.256	3.2695	3.2201	3.1082	2.9327	2.6849	2.0031	0.0014309	0.016034	0.031351	0.047915	0.066017	0.085808	0.10728	0.13027	0.15443	0.17929	0.20424	0.22855	0.2514	0.2719	0.2891	0.30204	0.30983	0.31176	0.30768	0.29845	0.28701	0.28338	0.28245	0.28735	0.29928	0.32066	0.35497	0.40619	0.47806	0.57303	0.6912	0.82948	0.98127	1.1369	1.2847	1.4124	1.5081	1.5606	1.5577	1.4807	1.1101	-0.22622	-0.2368	-0.25063	-0.25899	-0.26384	-0.26635	-0.26716	-0.26664	-0.26496	-0.26219	-0.25829	-0.2532	-0.24677	-0.2388	-0.22903	-0.21714	-0.20271	-0.18525	-0.16419	-0.13887	-0.1086	-0.072931	-0.040464	-0.01081	0.016602	0.042177	0.066198	0.088846	0.11021	0.13027	0.14894	0.16602	0.18125	0.19431	0.20479	0.21222	0.21605	0.21557	0.20984	0.19758	0.17589	-0.27493	-0.29536	-0.32224	-0.34229	-0.35657	-0.36593	-0.37101	-0.3723	-0.37017	-0.36486	-0.35651	-0.34518	-0.33084	-0.31339	-0.29263	-0.26828	-0.23997	-0.20724	-0.16954	-0.12627	-0.076757	-0.020365	0.027832	0.069045	0.10449	0.13513	0.16177	0.18502	0.20535	0.2231	0.23847	0.25155	0.2623	0.2706	0.27622	0.27881	0.27791	0.27287	0.26279	0.2464	0.22052	-0.24597	-0.25247	-0.25998	-0.26919	-0.28088	-0.29569	-0.31408	-0.33628	-0.36219	-0.39142	-0.42322	-0.45656	-0.49016	-0.52263	-0.55256	-0.57871	-0.6001	-0.61611	-0.62646	-0.63119	-0.63063	-0.57824	-0.51711	-0.45128	-0.38286	-0.31273	-0.24124	-0.16878	-0.096067	-0.024146	0.045629	0.11176	0.17279	0.22747	0.2749	0.31462	0.34656	0.37108	0.38876	0.40039	0.16972	-0.00053114	-0.0017953	-0.0035652	-0.0059413	-0.0090366	-0.012976	-0.017893	-0.023922	-0.031192	-0.03981	-0.049851	-0.061331	-0.074188	-0.088266	-0.10329	-0.11886	-0.13449	-0.14957	-0.16349	-0.17565	-0.18557	-0.19348	-0.19901	-0.20116	-0.19902	-0.192	-0.17993	-0.16323	-0.14287	-0.12022	-0.096841	-0.074141	-0.053233	-0.034835	-0.019293	-0.0066674	0.0031715	0.010459	0.015474	0.018498	0.0028278
