0 1.200380824226904 7 6 25 90.71600000000063
1 0.9527949592979246 6 5 11 32.36000000000003
2 0.8173356530031396 5 4 10 59.412000000000276
3 0.7212646859739282 4 3 9 24.407999999999806
4 0.624653102453008 3 2 8 22.64800000000002
5 0.5114327786151988 2 1 7 19.823999999999213
6 0.40416859355869855 1 0 6 19.26399999999938
7 0.31779714263946734 0 0 5 11.19199999999951
8 0.26100600286280434 0 0 5 9.568000000000339
9 0.2184778677264852 0 0 5 9.032000000000284
10 0.18689667413131286 0 0 5 12.060000000000436
11 0.16636436309231298 0 0 5 10.939999999999824
12 0.16228016698395994 0 0 5 14.183999999999607
13 0.1484781097582573 0 0 5 8.456000000000262
14 0.12992652506801247 0 0 5 9.572000000000436
15 0.14287173202970674 0 0 5 8.816000000000312
16 0.12835030455347252 0 0 5 11.24399999999957
17 0.09384526913667152 0 0 5 10.452000000000012
18 0.10834812514499076 0 0 5 10.779999999999628
19 0.10491691932207985 0 0 5 13.628000000000647
20 0.12073997965913165 0 0 5 11.240000000000386
21 0.08647201623055031 0 0 5 12.028000000000034
22 0.09386555881113101 0 0 5 11.768000000000256
23 0.09905221494690913 0 0 5 10.140000000000402
24 0.10371745184418335 0 0 5 10.424000000000582
