0 1.4359207245284917 13 12 25 108.10400000000017
1 1.2125745863129391 12 11 17 58.51600000000026
2 1.1983086295493741 11 10 16 67.52400000000002
3 1.1427332049120287 10 9 15 47.88800000000032
4 1.0848552800510771 9 8 14 58.42000000000053
5 1.0137483833037597 8 7 13 43.25599999999976
6 0.9258376032921662 7 6 12 33.71199999999955
7 0.8271386807571058 6 5 11 33.84400000000059
8 0.7307749674503907 5 4 10 46.62399999999968
9 0.6397119032587004 4 3 9 28.275999999999854
10 0.5659021912061971 3 2 8 22.552000000000284
11 0.48935914835252176 2 1 7 18.632000000000115
12 0.4154224791247671 1 0 6 16.879999999999615
13 0.3367728136889843 0 0 5 10.980000000000793
14 0.2705888330278659 0 0 5 12.943999999999917
15 0.25647277123837464 0 0 5 11.320000000000121
16 0.1841012963989111 0 0 5 11.0039999999996
17 0.13492787872523435 0 0 5 11.144000000000116
18 0.12044662032565552 0 0 5 10.355999999999899
19 0.09274881013843139 0 0 5 9.548000000000815
20 0.11123779613193513 0 0 5 11.087999999999962
21 0.07707032429319519 0 0 5 9.556000000000282
22 0.0812173912751121 0 0 5 8.820000000000125
23 0.07566906522303712 0 0 5 12.247999999999195
24 0.07199075060769086 0 0 5 12.131999999999735
