0 2.526364995806411 4 3 25 89.93999999999987
1 1.9661074920642634 3 2 8 24.54399999999994
2 1.0189687707180402 2 1 7 25.29599999999999
3 0.5495468519203791 1 0 6 17.583999999999925
4 0.30242920968266146 0 0 5 13.291999999999915
5 0.18173967542682376 0 0 5 12.651999999999815
6 0.13186654789012145 0 0 5 13.711999999999987
7 0.10483161573378363 0 0 5 11.6760000000001
8 0.09788262279911067 0 0 5 10.123999999999757
9 0.09624985359060237 0 0 5 11.012000000000036
10 0.07736226202987773 0 0 5 11.660000000000004
11 0.06178275925287123 0 0 5 9.90400000000024
12 0.06288884340013975 0 0 5 10.468000000000167
13 0.05047498140241198 0 0 5 10.071999999999793
14 0.048257114992836754 0 0 5 10.727999999999836
15 0.03166403163001691 0 0 5 12.680000000000156
16 0.027875074794409045 0 0 5 9.756000000000366
17 0.04760347145333089 0 0 5 11.076000000000153
18 0.06949771713847645 0 0 5 9.463999999999807
19 0.07876073401465268 0 0 5 9.263999999999704
20 0.09147451723497153 0 0 5 10.143999999999814
21 0.10238911333923828 0 0 5 9.860000000000028
22 0.10235849264885749 0 0 5 8.94399999999973
23 0.09618697687962816 0 0 5 12.439999999999731
24 0.08150701002969458 0 0 5 9.223999999999931
