Time,Ca[*],Cb[*],Fa0[*],dCadt[*],dCbdt[*]
36,0.5000004313848677,0.49999902046692274,12.00002072699419,6.628209156681753e-10,6.57116166105855e-07
37,0.5000004313848677,0.49999902046692274,12.000020726994142,6.628209156681753e-10,6.57116166105855e-07
38,0.5000004313848677,0.49999902046692274,12.000020726994126,6.628209156681753e-10,6.57116166105855e-07
39,0.5000004313848677,0.49999902046692274,12.000020726994176,6.628209156681753e-10,6.57116166105855e-07
40,0.5000004313848677,0.49999902046692274,12.000020726994139,6.628209156681753e-10,6.57116166105855e-07
41,0.5000004313848677,0.49999902046692274,12.000020726994142,6.628209156681753e-10,6.57116166105855e-07
42,0.5000004313848677,0.49999902046692274,12.00002072699417,6.628209156681753e-10,6.57116166105855e-07
43,0.5000004313848677,0.49999902046692274,12.000020726994189,6.628209156681753e-10,6.57116166105855e-07
44,0.5000004313848677,0.49999902046692274,12.000020726994169,6.628209156681753e-10,6.57116166105855e-07
45,0.5000004313848677,0.49999902046692274,12.000020726994158,6.628209156681753e-10,6.57116166105855e-07
46,0.5000004313848677,0.49999902046692274,12.000020726994139,6.628209156681753e-10,6.57116166105855e-07
47,0.5000004313848677,0.49999902046692274,12.00002072699417,6.628209156681753e-10,6.57116166105855e-07
48,0.5000004313848677,0.49999902046692274,12.000020726994121,6.628209156681753e-10,6.57116166105855e-07
49,0.5000004313848677,0.49999902046692274,12.000020726994132,6.628209156681753e-10,6.57116166105855e-07
50,0.5000004313848677,0.49999902046692274,12.000020726994158,6.628209156681753e-10,6.57116166105855e-07
51,0.5000004313848677,0.49999902046692274,12.000020726994167,6.628209156681753e-10,6.57116166105855e-07
52,0.5000004313848677,0.49999902046692274,12.000020726994146,6.628209156681753e-10,6.57116166105855e-07
53,0.5000004313848677,0.49999902046692274,12.00002072699417,6.628209156681753e-10,6.57116166105855e-07
54,0.5000004313848677,0.49999902046692274,12.000020726994162,6.628209156681753e-10,6.57116166105855e-07
55,0.5000004313848677,0.49999902046692274,12.000020726994176,6.628209156681753e-10,6.57116166105855e-07
56,0.5000004313848677,0.49999902046692274,12.000020726994142,6.628209156681753e-10,6.57116166105855e-07
57,0.5000004313848677,0.49999902046692274,12.00002072699417,6.628209156681753e-10,6.57116166105855e-07
58,0.5000004313848677,0.49999902046692274,12.000020726994153,6.628209156681753e-10,6.57116166105855e-07
59,0.5000004313848677,0.49999902046692274,12.000020726994181,6.628209156681753e-10,6.57116166105855e-07
